logFC_RCCD1OE.CONTROL	padj_RCCD1OE.CONTROL
CCDC71L	-1.03183326007352	1.75015313834961e-17
PCDHGA5	0.737293607403258	0.000283209082209759
CTC.231O11.1	1.20617658121744	1.00933779928163e-09
SLC10A5	1.27805717763023	0.0307116163924276
PCDHGA6	0.65973512706195	0.00380906689693047
PCDHGB2	0.607675687975215	0.00114170869923636
CLDN23	0.577338678729902	0.0159379706532275
PCDHGB7	-0.538679548892059	2.4660865048505e-05
NPIPB11	0.635941954361561	0.0341070923561655
PCDHGA3	0.815234856674316	0.0309829629273225
CHKB.CPT1B	0.774603247620636	1.03047123393108e-06
RP11.598P20.5	-0.871853170452761	0.00140370847715615
MEX3A	0.788997964238556	2.14281310947822e-08
EEF1G	-0.519115345035309	1.47632013035052e-07
SLC22A18AS	0.99911976032687	0.0487818407338896
RP11.890B15.2	-1.3978075344003	0.000163277645579892
NPIPA2	1.282603438438	0.00359625482176324
MSH5.SAPCD1	1.40879251306906	1.10104681308656e-05
SOGA3.1	1.08291883762774	4.50401361777406e-08
RP11.864I4.1	0.990503282086967	7.20596168320723e-10
CTSO	-0.891399306382807	2.03326905375269e-11
ZNF486	1.00943520788935	6.26851293692162e-06
CTD.3074O7.11	-5.15852801364619	1.60163769594324e-06
RP1.102E24.8	0.792514893568175	0.0405452327361453
AP003419.11	-0.671798013860295	2.31985095829155e-05
POLG2	0.719019231681933	0.000157210603865528
RP4.734P14.4	-2.358165503248	0.015848436028136
RP11.359J14.2	1.30008481494593	0.00334072482749925
RP11.545J16.1	1.30656187580283	1.491509901244e-06
AC108938.5	0.743842999561304	1.86869779962874e-06
ZBED6	0.548795834016282	6.24152062022422e-05
MGAM	2.06226326236425	7.53590027120472e-25
RP11.603J24.9	1.90380207848912	4.00972789993241e-19
GALNT4	-0.642501863884361	0.000106147553012737
LINC00592	-2.64418457694729	0.0042109584029691
RP11.488C13.5	0.616382819713971	0.00375879714092849
PPT2.EGFL8	1.01815620603428	6.38153044939354e-06
RP11.574F21.3	-1.01923879399665	3.00850228956527e-10
RP11.192H23.4	0.902596717309505	0.00751652255249417
RP11.12J10.3	1.22917950611416	0.00188992992382686
TRIM6.TRIM34	-4.9265991460784	7.13434689794337e-05
RP11.488C13.7	-3.93760488433128	0.0051019935385469
LINC00638	1.28479303109148	0.000283826508719639
RNASE4	-0.573042828251531	0.00144847527077864
ERCC6.PGBD3	0.64188083519778	1.42351001801426e-06
MC1R	0.969501484414826	2.4326694847911e-08
RP11.696D21.2	4.15963404684667	0.022591555351586
TUBB3.1	-0.731342347949933	1.47509178649564e-11
RP11.398E10.1	-1.12010621161382	3.71480178969836e-05
POC1B.GALNT4	0.673372140445888	0.000560295517382326
NDUFC2.KCTD14	1.7987195352583	6.32192070112173e-06
PAK6.1	1.96842851421462	3.34286123354783e-05
ST20.MTHFS	1.36987877876391	0.0410425363982852
RP11.265N7.1	-0.808862029872413	0.020128111215136
RP11.210M15.2	0.514599251977307	0.0305157360643337
LINC01583	0.945492474720579	3.38644094557517e-05
RP11.468E2.4	1.13874873241659	6.72501981565933e-09
RP11.14K3.7	-3.13443188178963	7.64299810763078e-08
AC083843.1	0.586443191785378	0.0120097611492085
LYPD8	2.1380687418591	0.000751202441123102
RP11.63E9.1	0.912420213988399	0.00788200410738676
RP11.490M8.1	-0.788120845168301	0.0183377126879162
SPDYE6	1.86332450798936	2.52364101934727e-06
RP11.923I11.3	1.09190691632672	0.00155963043400506
RP11.480A16.1	1.13917613971501	0.000252717136095499
TBC1D3G	1.09041719101671	1.02299983164375e-08
RP11.416I2.1	-0.710556937683229	0.0198362675309479
RP11.343C2.9	-0.756115875405101	0.00412810876583466
RP11.834C11.11	1.82373283395555	0.0140262784665348
RP11.930P14.2	1.31631341019088	0.00933565426682877
AC012531.25	3.18533634827837	0.000996499563248505
RP11.531A24.3	0.528303498128949	0.0281057262214285
SULT1A3	0.881576793253187	4.57152032925668e-05
RP11.7K24.3	0.672245091048136	0.000269638543935112
EPPK1	-1.9378014667705	3.77517917439408e-35
RP11.723O4.9	2.80176304579671	0.019749817841359
LINC01355	0.785562900041722	0.000628152475501365
RP11.457M11.5	2.60007026504751	0.00315105266442411
TMEM249	1.66913865696869	0.0157160049525373
RP11.1223D19.1	0.548016176459974	0.0113502669627482
CTC.459F4.1	0.977505855024695	0.00110098943975105
RP4.555D20.2	1.09798154325855	1.29459170566952e-17
CTC.479C5.12	0.815924508759572	0.000139342350767761
AC144831.1	-0.675600790460111	0.00174553433888637
TRPV1.1	1.01653387292434	1.67272283432205e-07
SPON1	1.43240145176174	5.70367088806241e-12
RP13.1032I1.10	-4.92924317480374	6.93653544249997e-05
FAM72C	0.828316525876899	0.000364912309867844
RP11.403I13.7	0.629108209794937	0.00101586226678183
LINC00667	0.717146998609293	1.51261750803536e-05
RP11.849F2.7	2.45915929906611	0.00156940946826025
LINC00672	1.95351986134319	0.00054798383108907
RP11.159D12.2	0.805614199266083	8.73506931303337e-06
RP11.45M22.4	4.6620724232725	0.000775409742519289
ANXA8L1	-0.582817362066354	5.84551171249514e-08
NOTCH2NL.1	-0.649424395624381	7.27741960976504e-07
RP13.582O9.6	1.56365130005884	0.0184320350436279
FSBP	0.71024152494309	0.0384617014932603
EEF1E1.BLOC1S5	-3.9913847236695	0.0412350376631629
GATA6.AS1	1.47283858118636	0.00221746845787981
RP11.219A15.1	0.846471343479054	6.50060169959715e-07
RP11.214O1.2	-1.65345217388638	7.57947323306312e-14
CTD.2528L19.6	1.66314138360472	0.0465351140419101
RP11.793H13.10	1.02773954563974	0.000753011383647075
CTD.2369P2.12	0.644350639711005	2.23204853843363e-06
AC004510.3	1.03991682325093	0.0216832489530036
RP11.1094M14.11	0.622613320382628	0.00629649350983561
RP11.552F3.12	-4.14237441812534	0.0216453829247149
AC004791.2	-1.78503371561941	0.00375879714092849
AC006273.5	0.633439017283079	0.0055904969241561
ZNF224	0.558231207086125	1.4503442854763e-05
AC024592.12	-0.604634768583663	0.00546606180312883
GABRQ	-1.64851596409856	9.36914427854741e-25
CTC.444N24.11	0.690066124050393	1.76541429197477e-05
ARL14EPL	1.43901546920499	7.52018999234934e-18
FAM156A	0.749934148586471	4.24866442148833e-10
CTC.444N24.8	0.732900244764194	0.00311158664663808
CTD.2207O23.3	-5.39688199754707	2.30232130814026e-08
RP11.722G7.1	0.604021403436878	0.00179489208975298
CTD.3131K8.2	0.778512144953098	0.0408853842952267
CTC.360G5.8	-5.53826774753493	4.25492251001889e-27
CTD.2521M24.5	2.95632288854939	5.81219391559061e-30
COMMD3.BMI1	-0.527347346674887	0.000134338824391201
RP11.2B6.2	0.766013200908979	0.0293294138775818
C8orf44.SGK3	4.34812463050058	0.00953401132118
MIR222HG	-0.856733801242674	2.03366611676227e-09
MINOS1.NBL1	1.30146990267079	0.00478470076631291
RP11.258C19.7	1.19320023112682	5.53901397295753e-11
HIST2H4B	1.32983706938788	1.20884542939045e-09
HSPE1.MOB4	0.744142762157223	0.00319867378481665
RASL10B	1.97241167935776	7.57417442303291e-09
RP11.10C24.1	-0.613554818773714	0.0438461232040799
SRXN1	-0.704421607821169	3.54229833588319e-10
RP11.274B21.9	1.85965863372362	0.000581247847627882
MMP28	-0.562849960318148	0.0349305128660968
CCL5	2.19302202059287	3.87892340400705e-17
RP11.10C24.3	-0.567341700359131	0.00264176167274849
ANKRD34A	0.515815294531734	0.0154370979318465
RP11.348P10.2	0.928896059415113	0.000387341619150398
HIST2H2AA4	-5.26348147286735	2.759359477215e-07
XXbac.BPG181B23.7	1.271014415386	2.97788034070944e-06
RP11.54O7.17	1.92436360708245	0.00574035661347157
RP11.480C16.1	4.3116340576274	0.0114834787980077
DOC2B	-2.83491736278223	2.02139891792527e-05
RP11.504P24.8	1.53425046610563	5.31285906509121e-09
RP11.422P24.11	1.53683548477405	1.97118326862964e-06
PCDHB16	-0.615898503993629	0.000964038710834013
RP11.399K21.14	2.0590726487824	8.00156071606691e-07
RP11.259N19.1	-0.559805174785463	0.0127206105448561
CTA.228A9.3	1.537002004598	0.0182352417565601
STAG3L5P.PVRIG2P.PILRB	0.837362076959925	5.81158330541902e-13
RP11.500M8.7	5.13167754758238	5.88108853602239e-06
RP11.47A8.5	0.922490310653169	0.0473285146718649
RP11.196G18.24	1.11657834377514	0.0484479365862515
RP11.332H14.2	0.981811747407264	7.60950816903051e-05
FAM95C	0.691443213452441	0.00681211125012723
GRIN2B	0.705057832226165	0.000123015749008885
RP11.458F8.4	0.571681348483908	0.0343771265946182
RP4.583P15.15	0.62027253443283	0.0132653178068173
CITF22.1A6.3	0.636984996499006	0.00486467346935262
ZBTB8B	0.803978662808579	0.0254409969849117
C1QTNF3.AMACR	5.27316215144365	4.48690216838743e-07
RP11.314B1.2	-0.70826219030765	1.9204271523008e-05
RP11.448A19.1	1.12556237745689	4.16361635667634e-05
RP11.390P24.1	1.07964229785828	0.000563694974091428
SMIM11.1	-0.739414173487132	5.45004649351703e-06
CH17.360D5.3	-0.660024551505034	4.259690287435e-07
HIST1H2BG	1.64829252710323	0.00715296412808703
HIST1H3G	1.58078895251177	0.0390417036639763
RP11.347I19.7	1.70894543504156	4.82134055450721e-10
RP11.93G5.1	2.12803858320681	0.000171828457654324
AC144831.3	-1.34542953411109	0.0379140912182075
LL22NC03.2H8.5	0.983323743904027	4.70074852563411e-05
TBC1D3L	1.22787055338362	4.29484753345409e-13
CTD.2547G23.4	1.00635731351861	0.0119954408798202
RP11.54H7.4	0.977288759284701	8.89621719014809e-22
CCL4	-2.48219887558152	0.015824411702189
CH507.24F1.2	-0.724590644506526	1.73012921318766e-08
RP11.449H3.3	-0.513633776423875	0.000730813458639887
CH507.42P11.8	-0.870344875668586	4.22606548471773e-12
CH507.254M2.2	0.81518338325651	2.93289046153249e-07
ABC12.49244600F4.4	1.33735754930841	0.00124274817830353
PCDHGB5	0.760590295569569	5.06258189556972e-08
RAB7B	-2.08596875626091	1.15392148692804e-61
CH507.254M2.1	1.03755000205436	5.81419872240261e-11
SRCIN1	1.47211471759818	1.63222433575034e-05
RP11.732A21.3	1.95874635973374	0.0440894848097858
NEFL	1.71850164093421	4.93764435474592e-19
RP11.295M3.4	0.960209390484694	0.00617731771118341
RP11.734K23.9	0.643021249245416	0.000582942454311211
PGM5P2	0.724231658787492	0.00460343411098664
RP11.681H18.2	0.784781803617408	2.33769687261515e-06
RP5.965G21.3	1.68887238998094	0.00970064451485941
CH507.338C24.1	2.5309933134461	3.96721865858715e-34
ZNF8	0.530264199396017	0.00101093364658248
GOLGA6L10	0.886641242733155	1.4432217586432e-05
HIST1H3H	0.994183585725549	4.57152032925668e-05
AC253572.1	-0.838108527507218	0.0012579222335979
AP006285.2	2.01951377459998	0.00855418005073448
EPB41L4A.AS2	-0.772785933939055	0.0390969845428195
bP.21264C1.2	0.834021341489125	0.00578687694113646
DKFZp434P228	0.684483387270395	0.00157940160527738
CH17.264L24.1	1.2378840612533	2.18283562944555e-05
AL513523.2	-4.47184446763078	0.00421769617683139
LINC01126	1.55273461926653	0.0493208557076269
AP000349.2	-2.46543665182511	0.0102728713353168
RP11.1228E12.1	0.70934675171069	0.000702973092788849
RP11.33O4.2	1.69381107944977	0.00140370847715615
RP4.613B23.5	-5.01034178132881	1.38238058347356e-05
CCDC163P	0.750746026505086	0.000682949120381549
AC009950.1	0.830633193480557	4.08607368535451e-11
MATR3.1	-0.893569960875844	1.22847975503364e-10
BLACAT1	1.43206714463085	2.10587740510557e-22
RP3.510D11.4	0.899355387786963	0.0362007967239539
TMEM265	-0.518302530471157	0.00578440436318211
RP11.506F3.1	-0.720291820795462	0.0077787061894005
RP11.231C18.3	-4.6368244579255	0.00131469717118492
ASMTL.1	-0.6813690577962	1.29993000228017e-05
SLC25A6.1	-0.636346868241455	8.1084750461168e-10
RP13.297E16.4.1	3.02153082886319	0.00452017068634243
